name,party,bill
"Cochran, Thad",R,115s205
"Cornyn, John",R,115s205
"Crapo, Mike",R,115s205
"Cruz, Ted",R,115s205
"Daines, Steve",R,115s205
"Enzi, Michael B.",R,115s205
"Ernst, Joni",R,115s205
"Fischer, Deb",R,115s205
"Gardner, Cory",R,115s205
"Grassley, Chuck",R,115s205
"Heller, Dean",R,115s205
"Hoeven, John",R,115s205
"Inhofe, James M.",R,115s205
"Isakson, Johnny",R,115s205
"Lee, Mike",R,115s205
"McConnell, Mitch",R,115s205
"Moran, Jerry",R,115s205
"Roberts, Pat",R,115s205
"Rounds, Mike",R,115s205
"Scott, Tim",R,115s205
"Shelby, Richard C.",R,115s205
"Tillis, Thom",R,115s205
"Flake, Jeff",R,115s205
"Perdue, David",R,115s205
"Risch, James E.",R,115s205
"Wicker, Roger F.",R,115s205
"Young, Todd C.",R,115s205
"Strange, Luther",R,115s205
"Rubio, Marco",R,115s205
"Cotton, Tom",R,115s205
"Johnson, Ron",R,115s205
"Kennedy, John",R,115s205
"Hyde-Smith, Cindy",R,115s205
"Moran, Jerry",R,115s2050
"Portman, Rob",R,115s2051
"Bennet, Michael F.",D,115s2051
"Cassidy, Bill",R,115s2051
"Nelson, Bill",D,115s2051
"Wicker, Roger F.",R,115s2051
"Casey, Robert P., Jr.",D,115s2051
"Hatch, Orrin G.",R,115s2052
"Moran, Jerry",R,115s2053
"Moran, Jerry",R,115s2054
"Inhofe, James M.",R,115s2054
"Peters, Gary C.",D,115s2055
"Capito, Shelley Moore",R,115s2055
"Murkowski, Lisa",R,115s2055
"Murphy, Christopher",D,115s2055
"Gillibrand, Kirsten E.",D,115s2056
"Baldwin, Tammy",D,115s2057
"Feinstein, Dianne",D,115s2057
"Harris, Kamala D.",D,115s2057
"Hassan, Margaret Wood",D,115s2057
"Markey, Edward J.",D,115s2057
"Shaheen, Jeanne",D,115s2057
"Udall, Tom",D,115s2057
"Manchin, Joe, III",D,115s2057
"Whitehouse, Sheldon",D,115s2057
"Wyden, Ron",D,115s2058
"Merkley, Jeff",D,115s2058
"Thune, John",R,115s2059
"Alexander, Lamar",R,115s2059
"Burr, Richard",R,115s2059
"Enzi, Michael B.",R,115s2059
"Roberts, Pat",R,115s2059
"Cassidy, Bill",R,115s2059
"Kaine, Tim",D,115s206
"Portman, Rob",R,115s206
"Gillibrand, Kirsten E.",D,115s206
"Brown, Sherrod",D,115s206
"Klobuchar, Amy",D,115s206
"Hassan, Margaret Wood",D,115s206
"Cardin, Benjamin L.",D,115s206
"Stabenow, Debbie",D,115s206
"Booker, Cory A.",D,115s206
"Hoeven, John",R,115s206
"Capito, Shelley Moore",R,115s206
"Wicker, Roger F.",R,115s206
"Isakson, Johnny",R,115s206
"McCain, John",R,115s2060
"Cardin, Benjamin L.",D,115s2060
"Durbin, Richard J.",D,115s2060
"Young, Todd C.",R,115s2060
"Markey, Edward J.",D,115s2060
"Rubio, Marco",R,115s2060
"Merkley, Jeff",D,115s2060
"Feinstein, Dianne",D,115s2060
"Schatz, Brian",D,115s2060
"Kaine, Tim",D,115s2060
"Van Hollen, Chris",D,115s2060
"Baldwin, Tammy",D,115s2060
"Booker, Cory A.",D,115s2060
"Shaheen, Jeanne",D,115s2060
"Coons, Christopher A.",D,115s2060
"Collins, Susan M.",R,115s2060
"Casey, Robert P., Jr.",D,115s2060
"McCaskill, Claire",D,115s2060
"Warren, Elizabeth",D,115s2060
"Gillibrand, Kirsten E.",D,115s2060
"Wyden, Ron",D,115s2060
"Peters, Gary C.",D,115s2060
"Cantwell, Maria",D,115s2060
"Murphy, Christopher",D,115s2060
"Harris, Kamala D.",D,115s2060
"Nelson, Bill",D,115s2061
"Klobuchar, Amy",D,115s2061
"Wyden, Ron",D,115s2061
"Cortez Masto, Catherine",D,115s2061
"Flake, Jeff",R,115s2062
"Tester, Jon",D,115s2063
"Blumenthal, Richard",D,115s2063
"Cassidy, Bill",R,115s2063
"Johnson, Ron",R,115s2064
"Donnelly, Joe",D,115s2064
"Young, Todd C.",R,115s2064
"Baldwin, Tammy",D,115s2064
"Young, Todd C.",R,115s2065
"Nelson, Bill",D,115s2065
"Heller, Dean",R,115s2065
"Bennet, Michael F.",D,115s2065
"Shaheen, Jeanne",D,115s2065
"Cassidy, Bill",R,115s2065
"Gardner, Cory",R,115s2065
"Heinrich, Martin",D,115s2065
"Wicker, Roger F.",R,115s2065
"Hyde-Smith, Cindy",R,115s2065
"Nelson, Bill",D,115s2066
"Gillibrand, Kirsten E.",D,115s2066
"Harris, Kamala D.",D,115s2066
"Crapo, Mike",R,115s2067
"Barrasso, John",R,115s2068
"Hatch, Orrin G.",R,115s2068
"Thune, John",R,115s2068
"Daines, Steve",R,115s2068
"Brown, Sherrod",D,115s2069
"Gillibrand, Kirsten E.",D,115s2069
"Durbin, Richard J.",D,115s2069
"Franken, Al",D,115s2069
"Merkley, Jeff",D,115s2069
"Murray, Patty",D,115s2069
"Sanders, Bernard",I,115s2069
"Baldwin, Tammy",D,115s2069
"Booker, Cory A.",D,115s2069
"Klobuchar, Amy",D,115s207
"Graham, Lindsey",R,115s207
"Feinstein, Dianne",D,115s207
"Grassley, Chuck",R,115s207
"Whitehouse, Sheldon",D,115s207
"Cornyn, John",R,115s207
"Blumenthal, Richard",D,115s207
"Tillis, Thom",R,115s207
"Warner, Mark R.",D,115s207
"Hatch, Orrin G.",R,115s207
"Hassan, Margaret Wood",D,115s207
"Rubio, Marco",R,115s207
"Markey, Edward J.",D,115s207
"Kennedy, John",R,115s207
"Smith, Tina",D,115s207
"Coons, Christopher A.",D,115s207
"Hoeven, John",R,115s207
"Shaheen, Jeanne",D,115s207
"Grassley, Chuck",R,115s2070
"Klobuchar, Amy",D,115s2070
"Tillis, Thom",R,115s2070
"Schumer, Charles E.",D,115s2070
"Durbin, Richard J.",D,115s2070
"Burr, Richard",R,115s2070
"Coons, Christopher A.",D,115s2070
"Feinstein, Dianne",D,115s2070
"Leahy, Patrick J.",D,115s2070
"Van Hollen, Chris",D,115s2070
"Donnelly, Joe",D,115s2070
"Gillibrand, Kirsten E.",D,115s2070
"Baldwin, Tammy",D,115s2070
"Hirono, Mazie K.",D,115s2071
"Schatz, Brian",D,115s2071
"Merkley, Jeff",D,115s2072
"Booker, Cory A.",D,115s2072
"Feinstein, Dianne",D,115s2072
"Durbin, Richard J.",D,115s2072
"Sanders, Bernard",I,115s2072
"Tester, Jon",D,115s2072
"Whitehouse, Sheldon",D,115s2072
"Markey, Edward J.",D,115s2072
"Cardin, Benjamin L.",D,115s2072
"Harris, Kamala D.",D,115s2072
"Shaheen, Jeanne",D,115s2072
"Blumenthal, Richard",D,115s2072
"Bennet, Michael F.",D,115s2073
"Gardner, Cory",R,115s2073
"Thune, John",R,115s2073
"Klobuchar, Amy",D,115s2073
"Hoeven, John",R,115s2073
"Heitkamp, Heidi",D,115s2073
"Hoeven, John",R,115s2074
"Heitkamp, Heidi",D,115s2074
"Wyden, Ron",D,115s2075
"Collins, Susan M.",R,115s2076
"Cortez Masto, Catherine",D,115s2076
"Capito, Shelley Moore",R,115s2076
"Kaine, Tim",D,115s2076
"Coons, Christopher A.",D,115s2076
"Wicker, Roger F.",R,115s2076
"Markey, Edward J.",D,115s2076
"Stabenow, Debbie",D,115s2076
"King, Angus S., Jr.",I,115s2076
"Warren, Elizabeth",D,115s2076
"Crapo, Mike",R,115s2076
"Young, Todd C.",R,115s2076
"Risch, James E.",R,115s2076
"Van Hollen, Chris",D,115s2076
"Moran, Jerry",R,115s2076
"Blumenthal, Richard",D,115s2076
"Inhofe, James M.",R,115s2076
"Boozman, John",R,115s2076
"Rounds, Mike",R,115s2076
"Sanders, Bernard",I,115s2076
"Barrasso, John",R,115s2076
"Shaheen, Jeanne",D,115s2076
"Gardner, Cory",R,115s2076
"Heitkamp, Heidi",D,115s2076
"Casey, Robert P., Jr.",D,115s2076
"Kennedy, John",R,115s2076
"Klobuchar, Amy",D,115s2076
"Nelson, Bill",D,115s2076
"Murphy, Christopher",D,115s2076
"Cassidy, Bill",R,115s2076
"Tillis, Thom",R,115s2076
"Hassan, Margaret Wood",D,115s2076
"Smith, Tina",D,115s2076
"Fischer, Deb",R,115s2076
"Murkowski, Lisa",R,115s2076
"Hirono, Mazie K.",D,115s2076
"Donnelly, Joe",D,115s2076
"Gillibrand, Kirsten E.",D,115s2076
"Bennet, Michael F.",D,115s2076
"Jones, Doug",D,115s2076
"Baldwin, Tammy",D,115s2076
"Merkley, Jeff",D,115s2076
"Whitehouse, Sheldon",D,115s2076
"Peters, Gary C.",D,115s2076
"Hyde-Smith, Cindy",R,115s2076
"Tester, Jon",D,115s2076
"Menendez, Robert",D,115s2076
"Feinstein, Dianne",D,115s2076
"Sullivan, Dan",R,115s2076
"Wyden, Ron",D,115s2076
"Roberts, Pat",R,115s2076
"Heinrich, Martin",D,115s2076
"Reed, Jack",D,115s2076
"Booker, Cory A.",D,115s2076
"Brown, Sherrod",D,115s2076
"Harris, Kamala D.",D,115s2076
"Leahy, Patrick J.",D,115s2076
"Cantwell, Maria",D,115s2076
"Cassidy, Bill",R,115s2077
"Heinrich, Martin",D,115s2078
"Flake, Jeff",R,115s2078
"Booker, Cory A.",D,115s2079
"Brown, Sherrod",D,115s2079
"King, Angus S., Jr.",I,115s208
"Burr, Richard",R,115s208
"Heller, Dean",R,115s208
"Collins, Susan M.",R,115s208
"Warren, Elizabeth",D,115s2080
"Rubio, Marco",R,115s2080
"Wyden, Ron",D,115s2080
"Blumenthal, Richard",D,115s2080
"Klobuchar, Amy",D,115s2080
"Markey, Edward J.",D,115s2080
"Van Hollen, Chris",D,115s2080
"Cortez Masto, Catherine",D,115s2080
"Warner, Mark R.",D,115s2081
"Heller, Dean",R,115s2081
"Kaine, Tim",D,115s2081
"Gardner, Cory",R,115s2081
"Scott, Tim",R,115s2081
"Kennedy, John",R,115s2082
"Harris, Kamala D.",D,115s2083
"Sullivan, Dan",R,115s2083
"Whitehouse, Sheldon",D,115s2084
"Casey, Robert P., Jr.",D,115s2085
"Collins, Susan M.",R,115s2085
"Donnelly, Joe",D,115s2085
"Sullivan, Dan",R,115s2085
"Shaheen, Jeanne",D,115s2086
"Toomey, Pat",R,115s2086
"Alexander, Lamar",R,115s2086
"Casey, Robert P., Jr.",D,115s2086
"Collins, Susan M.",R,115s2086
"Coons, Christopher A.",D,115s2086
"Corker, Bob",R,115s2086
"Durbin, Richard J.",D,115s2086
"Feinstein, Dianne",D,115s2086
"Hassan, Margaret Wood",D,115s2086
"Heller, Dean",R,115s2086
"Kaine, Tim",D,115s2086
"Markey, Edward J.",D,115s2086
"McCain, John",R,115s2086
"McCaskill, Claire",D,115s2086
"Portman, Rob",R,115s2086
"Warner, Mark R.",D,115s2086
"Warren, Elizabeth",D,115s2086
"Johnson, Ron",R,115s2086
"Flake, Jeff",R,115s2086
"Menendez, Robert",D,115s2086
"Markey, Edward J.",D,115s2087
"Capito, Shelley Moore",R,115s2087
"Fischer, Deb",R,115s2088
"Warren, Elizabeth",D,115s2088
"Shaheen, Jeanne",D,115s2088
"Cotton, Tom",R,115s2088
"Wicker, Roger F.",R,115s2088
"Rounds, Mike",R,115s2088
"Perdue, David",R,115s2088
"Hirono, Mazie K.",D,115s2088
"King, Angus S., Jr.",I,115s2088
"Gardner, Cory",R,115s2088
"Strange, Luther",R,115s2088
"Donnelly, Joe",D,115s2088
"Blumenthal, Richard",D,115s2088
"Peters, Gary C.",D,115s2088
"Cornyn, John",R,115s2088
"Bennet, Michael F.",D,115s2089
"Baldwin, Tammy",D,115s2089
"Merkley, Jeff",D,115s2089
"Markey, Edward J.",D,115s2089
"Franken, Al",D,115s2089
"Casey, Robert P., Jr.",D,115s2089
"Gillibrand, Kirsten E.",D,115s2089
"Crapo, Mike",R,115s209
"Risch, James E.",R,115s209
"Wicker, Roger F.",R,115s2090
"Wicker, Roger F.",R,115s2091
"Wicker, Roger F.",R,115s2092
"Wicker, Roger F.",R,115s2093
"Flake, Jeff",R,115s2094
"Heinrich, Martin",D,115s2094
"Shaheen, Jeanne",D,115s2094
"Hassan, Margaret Wood",D,115s2094
"Feinstein, Dianne",D,115s2095
"Blumenthal, Richard",D,115s2095
"Murphy, Christopher",D,115s2095
"Schumer, Charles E.",D,115s2095
"Durbin, Richard J.",D,115s2095
"Murray, Patty",D,115s2095
"Reed, Jack",D,115s2095
"Carper, Thomas R.",D,115s2095
"Menendez, Robert",D,115s2095
"Cardin, Benjamin L.",D,115s2095
"Klobuchar, Amy",D,115s2095
"Whitehouse, Sheldon",D,115s2095
"Gillibrand, Kirsten E.",D,115s2095
"Franken, Al",D,115s2095
"Schatz, Brian",D,115s2095
"Hirono, Mazie K.",D,115s2095
"Warren, Elizabeth",D,115s2095
"Markey, Edward J.",D,115s2095
"Booker, Cory A.",D,115s2095
"Van Hollen, Chris",D,115s2095
"Duckworth, Tammy",D,115s2095
"Harris, Kamala D.",D,115s2095
"Casey, Robert P., Jr.",D,115s2095
"Sanders, Bernard",I,115s2095
"Brown, Sherrod",D,115s2095
"Nelson, Bill",D,115s2095
"Smith, Tina",D,115s2095
"Kaine, Tim",D,115s2095
"Merkley, Jeff",D,115s2095
"Wyden, Ron",D,115s2095
"Hassan, Margaret Wood",D,115s2095
"Shaheen, Jeanne",D,115s2095
"Warner, Mark R.",D,115s2095
"Flake, Jeff",R,115s2096
"Shaheen, Jeanne",D,115s2096
"Tester, Jon",D,115s2097
"Heller, Dean",R,115s2097
"Baldwin, Tammy",D,115s2097
"Cornyn, John",R,115s2098
"Feinstein, Dianne",D,115s2098
"Burr, Richard",R,115s2098
"Peters, Gary C.",D,115s2098
"Rubio, Marco",R,115s2098
"Klobuchar, Amy",D,115s2098
"Scott, Tim",R,115s2098
"Barrasso, John",R,115s2098
"Manchin, Joe, III",D,115s2098
"Lankford, James",R,115s2098
"Collins, Susan M.",R,115s2098
"Baldwin, Tammy",D,115s2098
"Sullivan, Dan",R,115s2098
"Roberts, Pat",R,115s2099
"Stabenow, Debbie",D,115s2099
"Paul, Rand",R,115s21
"Blunt, Roy",R,115s21
"Young, Todd C.",R,115s21
"Rounds, Mike",R,115s21
"Grassley, Chuck",R,115s21
"Gardner, Cory",R,115s21
"Ernst, Joni",R,115s21
"Cotton, Tom",R,115s21
"Capito, Shelley Moore",R,115s21
"Daines, Steve",R,115s21
"McCain, John",R,115s21
"Scott, Tim",R,115s21
"Cruz, Ted",R,115s21
"Barrasso, John",R,115s21
"Crapo, Mike",R,115s21
"Thune, John",R,115s21
"Inhofe, James M.",R,115s21
"Fischer, Deb",R,115s21
"Johnson, Ron",R,115s21
"Boozman, John",R,115s21
"Heller, Dean",R,115s21
"Sullivan, Dan",R,115s21
"Enzi, Michael B.",R,115s21
"Lee, Mike",R,115s21
"Roberts, Pat",R,115s21
"Sasse, Ben",R,115s21
"Moran, Jerry",R,115s21
"Cassidy, Bill",R,115s21
"Wicker, Roger F.",R,115s21
"Cornyn, John",R,115s21
"Risch, James E.",R,115s21
"Perdue, David",R,115s21
"Portman, Rob",R,115s21
"Flake, Jeff",R,115s21
"Kennedy, John",R,115s21
"Isakson, Johnny",R,115s21
"Rubio, Marco",R,115s21
"Strange, Luther",R,115s21
"Toomey, Pat",R,115s21
"Hyde-Smith, Cindy",R,115s21
"Shaheen, Jeanne",D,115s210
"Collins, Susan M.",R,115s210
"Baldwin, Tammy",D,115s210
"Murkowski, Lisa",R,115s210
"Bennet, Michael F.",D,115s210
"Blumenthal, Richard",D,115s210
"Booker, Cory A.",D,115s210
"Brown, Sherrod",D,115s210
"Cantwell, Maria",D,115s210
"Cardin, Benjamin L.",D,115s210
"Carper, Thomas R.",D,115s210
"Coons, Christopher A.",D,115s210
"Duckworth, Tammy",D,115s210
"Durbin, Richard J.",D,115s210
"Feinstein, Dianne",D,115s210
"Franken, Al",D,115s210
"Gillibrand, Kirsten E.",D,115s210
"Harris, Kamala D.",D,115s210
"Hassan, Margaret Wood",D,115s210
"Heinrich, Martin",D,115s210
"Hirono, Mazie K.",D,115s210
"Kaine, Tim",D,115s210
"King, Angus S., Jr.",I,115s210
"Klobuchar, Amy",D,115s210
"Leahy, Patrick J.",D,115s210
"Markey, Edward J.",D,115s210
"Menendez, Robert",D,115s210
"Merkley, Jeff",D,115s210
"Murphy, Christopher",D,115s210
"Murray, Patty",D,115s210
"Peters, Gary C.",D,115s210
"Reed, Jack",D,115s210
"Sanders, Bernard",I,115s210
"Schatz, Brian",D,115s210
"Schumer, Charles E.",D,115s210
"Stabenow, Debbie",D,115s210
"Tester, Jon",D,115s210
"Udall, Tom",D,115s210
"Van Hollen, Chris",D,115s210
"Warren, Elizabeth",D,115s210
"Warner, Mark R.",D,115s210
"Whitehouse, Sheldon",D,115s210
"Wyden, Ron",D,115s210
"Cortez Masto, Catherine",D,115s210
"Nelson, Bill",D,115s210
"Casey, Robert P., Jr.",D,115s210
"McCaskill, Claire",D,115s210
"Smith, Tina",D,115s210
"Schatz, Brian",D,115s2100
"Durbin, Richard J.",D,115s2100
"Markey, Edward J.",D,115s2100
"Whitehouse, Sheldon",D,115s2100
"Reed, Jack",D,115s2100
"Brown, Sherrod",D,115s2100
"Gillibrand, Kirsten E.",D,115s2100
"Warren, Elizabeth",D,115s2100
"Hirono, Mazie K.",D,115s2100
"Blumenthal, Richard",D,115s2100
"Feinstein, Dianne",D,115s2100
"Franken, Al",D,115s2100
"Donnelly, Joe",D,115s2101
"Young, Todd C.",R,115s2101
"Peters, Gary C.",D,115s2101
"Murphy, Christopher",D,115s2101
"Baldwin, Tammy",D,115s2101
"Cochran, Thad",R,115s2101
"Cotton, Tom",R,115s2101
"Tester, Jon",D,115s2101
"Capito, Shelley Moore",R,115s2101
"Kennedy, John",R,115s2101
"Jones, Doug",D,115s2101
"Rubio, Marco",R,115s2101
"Warren, Elizabeth",D,115s2101
"Portman, Rob",R,115s2101
"Durbin, Richard J.",D,115s2101
"Kaine, Tim",D,115s2101
"Shaheen, Jeanne",D,115s2101
"Booker, Cory A.",D,115s2101
"Nelson, Bill",D,115s2101
"Manchin, Joe, III",D,115s2101
"Schumer, Charles E.",D,115s2101
"Markey, Edward J.",D,115s2101
"Schatz, Brian",D,115s2101
"Warner, Mark R.",D,115s2101
"Van Hollen, Chris",D,115s2101
"Blumenthal, Richard",D,115s2101
"Harris, Kamala D.",D,115s2101
"Casey, Robert P., Jr.",D,115s2101
"Cantwell, Maria",D,115s2101
"Stabenow, Debbie",D,115s2101
"Murray, Patty",D,115s2101
"Carper, Thomas R.",D,115s2101
"Gillibrand, Kirsten E.",D,115s2101
"Whitehouse, Sheldon",D,115s2101
"Wyden, Ron",D,115s2101
"Merkley, Jeff",D,115s2101
"Heinrich, Martin",D,115s2101
"Hirono, Mazie K.",D,115s2101
"King, Angus S., Jr.",I,115s2101
"Heitkamp, Heidi",D,115s2101
"McCaskill, Claire",D,115s2101
"Murkowski, Lisa",R,115s2101
"Bennet, Michael F.",D,115s2101
"Feinstein, Dianne",D,115s2101
"Graham, Lindsey",R,115s2101
"Crapo, Mike",R,115s2101
"Alexander, Lamar",R,115s2101
"Shelby, Richard C.",R,115s2101
"Collins, Susan M.",R,115s2101
"Reed, Jack",D,115s2101
"Menendez, Robert",D,115s2101
"Cardin, Benjamin L.",D,115s2101
"Blunt, Roy",R,115s2101
"Sullivan, Dan",R,115s2101
"Corker, Bob",R,115s2101
"Roberts, Pat",R,115s2101
"Rounds, Mike",R,115s2101
"Heller, Dean",R,115s2101
"Udall, Tom",D,115s2101
"Sanders, Bernard",I,115s2101
"Burr, Richard",R,115s2101
"Isakson, Johnny",R,115s2101
"Hassan, Margaret Wood",D,115s2101
"Moran, Jerry",R,115s2101
"Cortez Masto, Catherine",D,115s2101
"Smith, Tina",D,115s2101
"Klobuchar, Amy",D,115s2101
"Brown, Sherrod",D,115s2101
"Boozman, John",R,115s2101
"Leahy, Patrick J.",D,115s2101
"Coons, Christopher A.",D,115s2101
"King, Angus S., Jr.",I,115s2102
"Collins, Susan M.",R,115s2102
"Hirono, Mazie K.",D,115s2103
"Capito, Shelley Moore",R,115s2103
"Harris, Kamala D.",D,115s2104
"Feinstein, Dianne",D,115s2104
"Boozman, John",R,115s2105
"Donnelly, Joe",D,115s2105
"Warren, Elizabeth",D,115s2105
"Heller, Dean",R,115s2105
"Van Hollen, Chris",D,115s2105
"Menendez, Robert",D,115s2105
"Merkley, Jeff",D,115s2105
"Crapo, Mike",R,115s2105
"Blumenthal, Richard",D,115s2105
"Duckworth, Tammy",D,115s2105
"Baldwin, Tammy",D,115s2105
"Rubio, Marco",R,115s2105
"Tester, Jon",D,115s2105
"Booker, Cory A.",D,115s2105
"Nelson, Bill",D,115s2105
"Blunt, Roy",R,115s2105
"Casey, Robert P., Jr.",D,115s2105
"Wyden, Ron",D,115s2105
"Stabenow, Debbie",D,115s2105
"Klobuchar, Amy",D,115s2106
"Feinstein, Dianne",D,115s2106
"Gillibrand, Kirsten E.",D,115s2106
"Markey, Edward J.",D,115s2106
"Hassan, Margaret Wood",D,115s2106
"Heller, Dean",R,115s2107
"Manchin, Joe, III",D,115s2107
"Cassidy, Bill",R,115s2107
"Collins, Susan M.",R,115s2107
"Moran, Jerry",R,115s2107
"Hatch, Orrin G.",R,115s2108
"Wyden, Ron",D,115s2108
"Carper, Thomas R.",D,115s2109
"Durbin, Richard J.",D,115s2109
"Blumenthal, Richard",D,115s2109
"Tester, Jon",D,115s2109
"Murray, Patty",D,115s2109
"Warren, Elizabeth",D,115s2109
"Baldwin, Tammy",D,115s2109
"Reed, Jack",D,115s2109
"Gillibrand, Kirsten E.",D,115s2109
"Brown, Sherrod",D,115s2109
"Feinstein, Dianne",D,115s2109
"Hirono, Mazie K.",D,115s2109
"Hassan, Margaret Wood",D,115s2109
"Stabenow, Debbie",D,115s2109
"Shaheen, Jeanne",D,115s2109
"Franken, Al",D,115s2109
"Cardin, Benjamin L.",D,115s2109
"Whitehouse, Sheldon",D,115s2109
"Murphy, Christopher",D,115s2109
"Van Hollen, Chris",D,115s2109
"Sanders, Bernard",I,115s2109
"Markey, Edward J.",D,115s2109
"Harris, Kamala D.",D,115s2109
"Coons, Christopher A.",D,115s2109
"Schumer, Charles E.",D,115s2109
"Menendez, Robert",D,115s2109
"Merkley, Jeff",D,115s2109
"King, Angus S., Jr.",I,115s2109
"Duckworth, Tammy",D,115s2109
"Cortez Masto, Catherine",D,115s2109
"McCaskill, Claire",D,115s2109
"Schatz, Brian",D,115s2109
"Heitkamp, Heidi",D,115s2109
"Peters, Gary C.",D,115s2109
"Wyden, Ron",D,115s2109
"Kaine, Tim",D,115s2109
"Booker, Cory A.",D,115s2109
"Smith, Tina",D,115s2109
"Cruz, Ted",R,115s211
"Shelby, Richard C.",R,115s211
"McCaskill, Claire",D,115s2110
"Daines, Steve",R,115s2111
"Ernst, Joni",R,115s2112
"McCaskill, Claire",D,115s2112
"Portman, Rob",R,115s2113
"Hirono, Mazie K.",D,115s2113
"Isakson, Johnny",R,115s2114
"Markey, Edward J.",D,115s2114
"Daines, Steve",R,115s2114
"Franken, Al",D,115s2114
"Inhofe, James M.",R,115s2114
"Shaheen, Jeanne",D,115s2114
"Ernst, Joni",R,115s2114
"Kennedy, John",R,115s2114
"Rounds, Mike",R,115s2114
"Warren, Elizabeth",D,115s2114
"Baldwin, Tammy",D,115s2114
"Stabenow, Debbie",D,115s2114
"Perdue, David",R,115s2114
"Duckworth, Tammy",D,115s2114
"Coons, Christopher A.",D,115s2114
"Cotton, Tom",R,115s2114
"Murkowski, Lisa",R,115s2114
"Leahy, Patrick J.",D,115s2115
"Blumenthal, Richard",D,115s2115
"Reed, Jack",D,115s2115
"Gillibrand, Kirsten E.",D,115s2115
"Hassan, Margaret Wood",D,115s2115
"Donnelly, Joe",D,115s2116
"Heller, Dean",R,115s2116
"Nelson, Bill",D,115s2117
"Blumenthal, Richard",D,115s2117
"Bennet, Michael F.",D,115s2118
"Durbin, Richard J.",D,115s2119
"Blumenthal, Richard",D,115s2119
"Markey, Edward J.",D,115s2119
"Reed, Jack",D,115s2119
"Brown, Sherrod",D,115s2119
"Wyden, Ron",D,115s2119
"Murray, Patty",D,115s2119
"Cornyn, John",R,115s212
"Wicker, Roger F.",R,115s212
"Shaheen, Jeanne",D,115s2120
"Collins, Susan M.",R,115s2120
"Isakson, Johnny",R,115s2120
"Menendez, Robert",D,115s2120
"Heller, Dean",R,115s2121
"Bennet, Michael F.",D,115s2121
"Gardner, Cory",R,115s2121
"Cortez Masto, Catherine",D,115s2121
"Scott, Tim",R,115s2121
"Capito, Shelley Moore",R,115s2121
"Young, Todd C.",R,115s2121
"Jones, Doug",D,115s2121
"Merkley, Jeff",D,115s2122
"Murkowski, Lisa",R,115s2122
"Markey, Edward J.",D,115s2122
"Blumenthal, Richard",D,115s2122
"Warren, Elizabeth",D,115s2122
"Gillibrand, Kirsten E.",D,115s2122
"Hassan, Margaret Wood",D,115s2122
"Casey, Robert P., Jr.",D,115s2122
"Wyden, Ron",D,115s2122
"Franken, Al",D,115s2122
"Baldwin, Tammy",D,115s2122
"Harris, Kamala D.",D,115s2122
"Duckworth, Tammy",D,115s2122
"Coons, Christopher A.",D,115s2122
"Lankford, James",R,115s2123
"Leahy, Patrick J.",D,115s2124
"Markey, Edward J.",D,115s2124
"Blumenthal, Richard",D,115s2124
"Wyden, Ron",D,115s2124
"Franken, Al",D,115s2124
"Baldwin, Tammy",D,115s2124
"Harris, Kamala D.",D,115s2124
"Smith, Tina",D,115s2124
"Shaheen, Jeanne",D,115s2125
"Capito, Shelley Moore",R,115s2125
"Hassan, Margaret Wood",D,115s2125
"Manchin, Joe, III",D,115s2125
"Coons, Christopher A.",D,115s2125
"McCaskill, Claire",D,115s2125
"Whitehouse, Sheldon",D,115s2125
"Reed, Jack",D,115s2125
"King, Angus S., Jr.",I,115s2125
"Tillis, Thom",R,115s2126
"Peters, Gary C.",D,115s2126
"Murkowski, Lisa",R,115s2127
"Sullivan, Dan",R,115s2127
"Baldwin, Tammy",D,115s2127
"Cochran, Thad",R,115s2127
"Warren, Elizabeth",D,115s2127
"Whitehouse, Sheldon",D,115s2127
"Wicker, Roger F.",R,115s2127
"Peters, Gary C.",D,115s2127
"Burr, Richard",R,115s2127
"King, Angus S., Jr.",I,115s2127
"Fischer, Deb",R,115s2127
"Thune, John",R,115s2127
"Tillis, Thom",R,115s2127
"Casey, Robert P., Jr.",D,115s2127
"Shaheen, Jeanne",D,115s2127
"Wyden, Ron",D,115s2127
"Rounds, Mike",R,115s2127
"Capito, Shelley Moore",R,115s2127
"Donnelly, Joe",D,115s2127
"Heller, Dean",R,115s2127
"Duckworth, Tammy",D,115s2127
"Inhofe, James M.",R,115s2127
"McCaskill, Claire",D,115s2127
"Blunt, Roy",R,115s2127
"Feinstein, Dianne",D,115s2127
"Coons, Christopher A.",D,115s2127
"Van Hollen, Chris",D,115s2127
"Collins, Susan M.",R,115s2127
"Menendez, Robert",D,115s2127
"Rubio, Marco",R,115s2127
"Hassan, Margaret Wood",D,115s2127
"Hatch, Orrin G.",R,115s2128
"Warner, Mark R.",D,115s2128
"Heller, Dean",R,115s2128
"Wyden, Ron",D,115s2128
"Boozman, John",R,115s2128
"Klobuchar, Amy",D,115s2128
"Capito, Shelley Moore",R,115s2128
"Merkley, Jeff",D,115s2128
"Tester, Jon",D,115s2128
"Gardner, Cory",R,115s2128
"Ernst, Joni",R,115s2128
"Hassan, Margaret Wood",D,115s2128
"Inhofe, James M.",R,115s2128
"Udall, Tom",D,115s2128
"King, Angus S., Jr.",I,115s2128
"Hirono, Mazie K.",D,115s2129
"Baldwin, Tammy",D,115s2129
"Booker, Cory A.",D,115s2129
"Brown, Sherrod",D,115s2129
